Order_ID,Order_Date,Delivery_Date,Customer_ID,Region,City,Courier_Partner,Product_Category,Order_Value,Delivery_Days,Delivery_Status
ORD101263,2023-02-07,2023-02-13,CUST1178,North,Lucknow,DTDC,Home,6554.03,6,Delayed
ORD101264,2023-06-18,2023-06-24,CUST4476,North,Lucknow,Ecom Express,Sports,3778.64,6,Delayed
ORD101265,2023-09-27,2023-09-28,CUST8130,North,Lucknow,Delhivery,Electronics,28910.45,1,On-Time
ORD101266,2023-06-12,2023-06-15,CUST7901,West,Mumbai,India Post,Beauty,25183.22,3,On-Time
ORD101267,2023-03-03,2023-03-05,CUST5670,North,Delhi,Delhivery,Sports,19451.45,2,On-Time
ORD101268,2023-01-10,2023-01-12,CUST1606,East,Kolkata,Ecom Express,Home,6987.37,2,On-Time
ORD101269,2023-10-01,2023-10-09,CUST7800,West,Mumbai,DTDC,Electronics,3937.98,8,Delayed
ORD101270,2023-06-04,2023-06-08,CUST1771,South,Chennai,DTDC,Sports,38843.37,4,On-Time
ORD101271,2023-07-21,2023-07-24,CUST2683,South,Chennai,Blue Dart,Electronics,42232.24,3,On-Time
ORD101272,2023-01-15,2023-01-21,CUST4708,North,Delhi,India Post,Home,43138.74,6,Delayed
ORD101273,2023-03-29,2023-03-31,CUST1860,North,Lucknow,Ecom Express,Sports,49483.47,2,On-Time
ORD101274,2023-05-13,2023-05-22,CUST7218,West,Mumbai,India Post,Home,4214.59,9,Delayed
ORD101275,2023-05-19,2023-05-22,CUST7771,East,Kolkata,Blue Dart,Electronics,6751.29,3,On-Time
ORD101276,2023-11-23,2023-11-27,CUST5596,South,Bangalore,Blue Dart,Fashion,29105.29,4,On-Time
ORD101277,2023-06-14,2023-06-17,CUST6783,West,Pune,DTDC,Home,38427.0,3,On-Time
ORD101278,2023-10-13,2023-10-19,CUST9103,West,Mumbai,Delhivery,Fashion,34900.77,6,Delayed
ORD101279,2023-01-31,2023-02-06,CUST4418,North,Delhi,Blue Dart,Beauty,9801.91,6,Delayed
ORD101280,2023-10-30,2023-11-02,CUST9265,West,Pune,Delhivery,Home,35571.36,3,On-Time
ORD101281,2023-02-24,2023-02-26,CUST9412,West,Mumbai,Ecom Express,Beauty,48765.7,2,On-Time
ORD101282,2023-04-14,2023-04-22,CUST2672,West,Mumbai,India Post,Beauty,8627.72,8,Delayed
ORD101283,2023-03-17,2023-03-20,CUST5370,South,Bangalore,Delhivery,Fashion,1321.1,3,On-Time
ORD101284,2023-01-15,2023-01-21,CUST8069,South,Chennai,DTDC,Electronics,46382.92,6,Delayed
ORD101285,2023-04-19,2023-04-25,CUST1805,North,Lucknow,Blue Dart,Electronics,22346.36,6,Delayed
ORD101286,2023-11-29,2023-11-30,CUST9676,South,Chennai,India Post,Fashion,20433.26,1,On-Time
ORD101287,2023-11-08,2023-11-11,CUST4597,South,Chennai,India Post,Electronics,32494.07,3,On-Time
ORD101288,2023-02-28,2023-03-06,CUST4710,North,Delhi,Blue Dart,Fashion,3759.45,6,Delayed
ORD101289,2023-11-14,2023-11-15,CUST5395,East,Bhubaneswar,DTDC,Electronics,11384.47,1,On-Time
ORD101290,2023-09-11,2023-09-18,CUST1050,North,Delhi,DTDC,Home,35439.74,7,Delayed
ORD101291,2023-02-18,2023-02-22,CUST3730,North,Lucknow,Delhivery,Fashion,8926.51,4,On-Time
ORD101292,2023-04-06,2023-04-13,CUST1341,South,Chennai,India Post,Electronics,33468.55,7,Delayed
ORD101293,2023-04-01,2023-04-04,CUST1016,West,Mumbai,India Post,Electronics,29903.26,3,On-Time
ORD101294,2023-09-08,2023-09-11,CUST4740,West,Pune,India Post,Electronics,28579.7,3,On-Time
ORD101295,2023-09-26,2023-09-28,CUST8415,East,Kolkata,Delhivery,Electronics,15577.81,2,On-Time
ORD101296,2023-09-09,2023-09-16,CUST6777,East,Bhubaneswar,Delhivery,Home,18532.32,7,Delayed
ORD101297,2023-06-04,2023-06-11,CUST7722,East,Bhubaneswar,India Post,Sports,36546.67,7,Delayed
ORD101298,2023-04-23,2023-04-26,CUST8056,East,Kolkata,DTDC,Electronics,12596.21,3,On-Time
ORD101299,2023-07-04,2023-07-07,CUST9927,North,Delhi,India Post,Beauty,32117.32,3,On-Time
ORD101300,2023-08-19,2023-08-25,CUST7836,West,Mumbai,DTDC,Home,44455.75,6,Delayed
ORD101301,2023-05-22,2023-05-29,CUST8455,South,Bangalore,Blue Dart,Home,41791.49,7,Delayed
ORD101302,2023-10-18,2023-10-21,CUST8640,West,Pune,DTDC,Electronics,25196.89,3,On-Time
ORD101303,2023-12-15,2023-12-21,CUST5828,North,Lucknow,Delhivery,Fashion,15530.46,6,Delayed
ORD101304,2023-01-08,2023-01-15,CUST1083,South,Bangalore,DTDC,Sports,6610.07,7,Delayed
ORD101305,2023-08-09,2023-08-15,CUST9224,South,Bangalore,India Post,Fashion,17835.8,6,Delayed
ORD101306,2023-12-07,2023-12-09,CUST8078,West,Mumbai,Ecom Express,Home,7560.89,2,On-Time
ORD101307,2023-10-27,2023-11-03,CUST7328,West,Pune,DTDC,Beauty,46680.27,7,Delayed
ORD101308,2023-08-05,2023-08-12,CUST8140,South,Bangalore,Ecom Express,Home,30053.42,7,Delayed
ORD101309,2023-12-14,2023-12-17,CUST4268,West,Mumbai,Delhivery,Fashion,12876.01,3,On-Time
ORD101310,2023-06-04,2023-06-10,CUST8158,South,Chennai,Blue Dart,Beauty,27518.62,6,Delayed
ORD101311,2023-02-19,2023-02-22,CUST8673,North,Lucknow,Delhivery,Sports,46776.55,3,On-Time
ORD101312,2023-07-01,2023-07-04,CUST7896,South,Chennai,Ecom Express,Beauty,1869.81,3,On-Time
ORD101313,2023-02-15,2023-02-22,CUST9900,East,Bhubaneswar,Delhivery,Sports,25854.24,7,Delayed
ORD101314,2023-10-17,2023-10-19,CUST8582,West,Mumbai,Delhivery,Beauty,6733.82,2,On-Time
ORD101315,2023-09-23,2023-09-25,CUST6463,South,Bangalore,India Post,Home,41579.77,2,On-Time
ORD101316,2023-11-01,2023-11-07,CUST9369,North,Lucknow,Blue Dart,Home,43283.55,6,Delayed
ORD101317,2023-01-28,2023-01-30,CUST3535,East,Kolkata,Blue Dart,Beauty,7251.94,2,On-Time
ORD101318,2023-06-04,2023-06-10,CUST1000,East,Kolkata,Delhivery,Sports,34544.85,6,Delayed
ORD101319,2023-03-20,2023-03-26,CUST9287,East,Kolkata,Blue Dart,Fashion,10612.54,6,Delayed
ORD101320,2023-08-16,2023-08-19,CUST9957,South,Bangalore,DTDC,Beauty,49143.47,3,On-Time
ORD101321,2023-05-14,2023-05-20,CUST1354,West,Pune,Ecom Express,Sports,6598.23,6,Delayed
ORD101322,2023-04-05,2023-04-12,CUST5742,North,Delhi,India Post,Sports,10417.38,7,Delayed
ORD101323,2023-12-08,2023-12-11,CUST2758,North,Lucknow,DTDC,Home,19863.87,3,On-Time
ORD101324,2023-08-26,2023-08-29,CUST1180,South,Chennai,India Post,Home,23125.57,3,On-Time
ORD101325,2023-10-25,2023-10-31,CUST8509,South,Chennai,India Post,Home,48158.43,6,Delayed
ORD101326,2023-05-22,2023-05-24,CUST9602,North,Delhi,DTDC,Sports,10933.62,2,On-Time
ORD101327,2023-07-19,2023-07-21,CUST8528,East,Kolkata,Delhivery,Home,32968.7,2,On-Time
ORD101328,2023-03-13,2023-03-14,CUST7168,South,Chennai,Ecom Express,Electronics,45849.92,1,On-Time
ORD101329,2023-08-30,2023-09-02,CUST3120,East,Kolkata,Blue Dart,Sports,38882.2,3,On-Time
ORD101330,2023-12-24,2024-01-01,CUST3607,South,Chennai,Blue Dart,Beauty,3844.71,8,Delayed
ORD101331,2023-04-29,2023-05-07,CUST4876,North,Delhi,Blue Dart,Beauty,16521.14,8,Delayed
ORD101332,2023-02-23,2023-02-25,CUST2054,West,Mumbai,Delhivery,Beauty,37912.79,2,On-Time
ORD101333,2023-02-01,2023-02-10,CUST1482,East,Kolkata,India Post,Electronics,22355.66,9,Delayed
ORD101334,2023-03-31,2023-04-07,CUST9046,South,Chennai,DTDC,Sports,28045.18,7,Delayed
ORD101335,2023-08-13,2023-08-16,CUST4150,East,Kolkata,DTDC,Fashion,21986.12,3,On-Time
ORD101336,2023-02-14,2023-02-20,CUST7685,East,Kolkata,DTDC,Fashion,44717.91,6,Delayed
ORD101337,2023-10-18,2023-10-21,CUST8761,East,Kolkata,DTDC,Sports,25060.69,3,On-Time
ORD101338,2023-09-14,2023-09-20,CUST2161,South,Bangalore,Delhivery,Beauty,21661.83,6,Delayed
ORD101339,2023-10-19,2023-10-22,CUST6421,North,Lucknow,India Post,Beauty,11913.39,3,On-Time
ORD101340,2023-01-12,2023-01-18,CUST3586,North,Lucknow,Ecom Express,Home,19826.11,6,Delayed
ORD101341,2023-05-28,2023-06-03,CUST1928,North,Delhi,Ecom Express,Sports,25252.33,6,Delayed
ORD101342,2023-10-07,2023-10-14,CUST7904,East,Kolkata,Blue Dart,Home,32834.98,7,Delayed
ORD101343,2023-05-14,2023-05-23,CUST2021,North,Delhi,India Post,Sports,40929.74,9,Delayed
ORD101344,2023-05-01,2023-05-05,CUST2320,South,Bangalore,DTDC,Electronics,47520.44,4,On-Time
ORD101345,2023-10-10,2023-10-12,CUST4690,South,Bangalore,DTDC,Electronics,5651.03,2,On-Time
ORD101346,2023-11-29,2023-12-05,CUST4214,South,Chennai,DTDC,Fashion,1561.44,6,Delayed
ORD101347,2023-10-01,2023-10-08,CUST7180,East,Bhubaneswar,Delhivery,Electronics,27848.55,7,Delayed
ORD101348,2023-12-23,2023-12-25,CUST7024,North,Lucknow,Blue Dart,Electronics,22178.67,2,On-Time
ORD101349,2023-06-30,2023-07-02,CUST4721,North,Lucknow,Ecom Express,Fashion,11985.65,2,On-Time
ORD101350,2023-07-31,2023-08-06,CUST1931,East,Kolkata,Ecom Express,Electronics,43726.16,6,Delayed
ORD101351,2023-02-09,2023-02-10,CUST5001,North,Lucknow,India Post,Electronics,16049.23,1,On-Time
ORD101352,2023-05-30,2023-06-06,CUST9907,North,Lucknow,Blue Dart,Electronics,33001.22,7,Delayed
ORD101353,2023-04-16,2023-04-23,CUST7011,South,Chennai,Ecom Express,Fashion,22455.32,7,Delayed
ORD101354,2023-10-10,2023-10-12,CUST2710,South,Bangalore,Blue Dart,Home,16283.52,2,On-Time
ORD101355,2023-01-28,2023-02-03,CUST3246,South,Chennai,Delhivery,Sports,24567.28,6,Delayed
ORD101356,2023-09-24,2023-10-01,CUST8213,North,Delhi,India Post,Fashion,2275.45,7,Delayed
ORD101357,2023-11-29,2023-12-02,CUST5921,West,Mumbai,India Post,Electronics,13879.78,3,On-Time
ORD101358,2023-02-13,2023-02-19,CUST4370,North,Lucknow,Blue Dart,Beauty,19540.83,6,Delayed
ORD101359,2023-07-14,2023-07-17,CUST1425,North,Lucknow,Blue Dart,Home,2049.65,3,On-Time
ORD101360,2023-11-08,2023-11-10,CUST1448,East,Bhubaneswar,Ecom Express,Home,40607.06,2,On-Time
ORD101361,2023-06-24,2023-06-27,CUST5709,East,Bhubaneswar,Ecom Express,Electronics,40466.14,3,On-Time
ORD101362,2023-10-01,2023-10-04,CUST4903,South,Chennai,India Post,Beauty,23632.96,3,On-Time
ORD101363,2023-03-09,2023-03-15,CUST9893,West,Pune,Delhivery,Home,4734.07,6,Delayed
ORD101364,2023-06-01,2023-06-05,CUST1202,South,Chennai,India Post,Home,18403.9,4,On-Time
ORD101365,2023-03-05,2023-03-11,CUST1145,South,Chennai,Ecom Express,Fashion,22468.53,6,Delayed
ORD101366,2023-08-27,2023-09-02,CUST2303,North,Lucknow,Blue Dart,Sports,11283.2,6,Delayed
ORD101367,2023-05-22,2023-05-23,CUST5524,West,Pune,Ecom Express,Beauty,9400.29,1,On-Time
ORD101368,2023-05-13,2023-05-16,CUST1812,West,Mumbai,DTDC,Fashion,7771.64,3,On-Time
ORD101369,2023-04-30,2023-05-06,CUST1687,North,Delhi,India Post,Sports,43098.23,6,Delayed
ORD101370,2023-10-11,2023-10-17,CUST6789,East,Kolkata,Ecom Express,Home,48776.48,6,Delayed
ORD101371,2023-10-04,2023-10-13,CUST2268,East,Kolkata,DTDC,Electronics,25593.43,9,Delayed
ORD101372,2023-05-02,2023-05-08,CUST5638,North,Lucknow,Ecom Express,Beauty,4033.96,6,Delayed
ORD101373,2023-03-15,2023-03-21,CUST5817,North,Lucknow,DTDC,Beauty,44920.92,6,Delayed
ORD101374,2023-11-15,2023-11-24,CUST4464,North,Lucknow,India Post,Fashion,45637.7,9,Delayed
ORD101375,2023-06-10,2023-06-16,CUST3458,East,Bhubaneswar,Ecom Express,Beauty,41620.98,6,Delayed
ORD101376,2023-07-15,2023-07-17,CUST9982,West,Mumbai,Ecom Express,Fashion,28487.42,2,On-Time
ORD101377,2023-08-03,2023-08-06,CUST9592,East,Kolkata,Ecom Express,Sports,40011.17,3,On-Time
ORD101378,2023-09-24,2023-10-01,CUST4982,South,Chennai,India Post,Sports,15006.73,7,Delayed
ORD101379,2023-07-05,2023-07-13,CUST7716,North,Lucknow,Delhivery,Electronics,34807.12,8,Delayed
ORD101380,2023-07-05,2023-07-12,CUST7862,North,Delhi,Ecom Express,Beauty,30458.32,7,Delayed
ORD101381,2023-04-28,2023-05-04,CUST3263,East,Kolkata,Ecom Express,Fashion,38934.19,6,Delayed
ORD101382,2023-11-07,2023-11-16,CUST3431,South,Chennai,DTDC,Electronics,4534.54,9,Delayed
ORD101383,2023-10-22,2023-10-28,CUST5315,South,Bangalore,Ecom Express,Beauty,1267.86,6,Delayed
ORD101384,2023-10-11,2023-10-14,CUST1392,East,Bhubaneswar,Delhivery,Fashion,43538.21,3,On-Time
ORD101385,2023-12-20,2023-12-23,CUST6805,North,Delhi,India Post,Sports,45971.84,3,On-Time
ORD101386,2023-03-07,2023-03-10,CUST6515,South,Bangalore,Delhivery,Electronics,17172.01,3,On-Time
ORD101387,2023-10-30,2023-11-02,CUST8354,East,Kolkata,Ecom Express,Electronics,4150.75,3,On-Time
ORD101388,2023-07-29,2023-08-01,CUST9345,East,Bhubaneswar,DTDC,Beauty,35155.63,3,On-Time
ORD101389,2023-02-12,2023-02-18,CUST6250,North,Delhi,Blue Dart,Home,33858.4,6,Delayed
ORD101390,2023-08-13,2023-08-16,CUST1791,North,Lucknow,Ecom Express,Electronics,11997.05,3,On-Time
ORD101391,2023-10-16,2023-10-22,CUST3346,East,Bhubaneswar,DTDC,Beauty,16269.63,6,Delayed
ORD101392,2023-01-22,2023-01-26,CUST2629,West,Mumbai,Blue Dart,Home,28969.32,4,On-Time
ORD101393,2023-06-27,2023-06-30,CUST5726,South,Bangalore,DTDC,Beauty,22226.38,3,On-Time
ORD101394,2023-05-13,2023-05-19,CUST9334,West,Mumbai,Ecom Express,Home,7479.65,6,Delayed
ORD101395,2023-03-28,2023-04-03,CUST9001,North,Delhi,Ecom Express,Sports,27126.84,6,Delayed
ORD101396,2023-01-14,2023-01-20,CUST3067,South,Chennai,Ecom Express,Sports,21611.88,6,Delayed
ORD101397,2023-08-21,2023-08-23,CUST5309,South,Bangalore,Delhivery,Electronics,22498.05,2,On-Time
ORD101398,2023-02-14,2023-02-17,CUST4644,West,Pune,Delhivery,Electronics,48437.76,3,On-Time
ORD101399,2023-02-08,2023-02-14,CUST6157,South,Chennai,DTDC,Sports,33768.03,6,Delayed
ORD101400,2023-01-20,2023-01-22,CUST1583,South,Chennai,India Post,Sports,33225.96,2,On-Time
ORD101401,2023-11-21,2023-11-29,CUST4205,East,Kolkata,India Post,Beauty,43669.68,8,Delayed
ORD101402,2023-05-16,2023-05-23,CUST2453,South,Chennai,Ecom Express,Beauty,14488.68,7,Delayed
ORD101403,2023-09-22,2023-09-25,CUST3918,West,Mumbai,India Post,Electronics,24789.21,3,On-Time
ORD101404,2023-01-20,2023-01-27,CUST9691,South,Chennai,Delhivery,Sports,12118.43,7,Delayed
ORD101405,2023-12-03,2023-12-05,CUST7425,West,Pune,Ecom Express,Home,33564.8,2,On-Time
ORD101406,2023-11-03,2023-11-05,CUST5706,South,Chennai,DTDC,Fashion,6062.19,2,On-Time
ORD101407,2023-08-03,2023-08-07,CUST6224,West,Pune,DTDC,Beauty,6233.05,4,On-Time
ORD101408,2023-12-05,2023-12-07,CUST7750,North,Lucknow,Delhivery,Beauty,42085.98,2,On-Time
ORD101409,2023-12-18,2023-12-21,CUST1996,North,Lucknow,DTDC,Fashion,44545.63,3,On-Time
ORD101410,2023-10-15,2023-10-18,CUST7531,West,Pune,Delhivery,Beauty,19873.23,3,On-Time
ORD101411,2023-05-14,2023-05-17,CUST6054,West,Pune,Blue Dart,Fashion,17322.16,3,On-Time
ORD101412,2023-08-18,2023-08-21,CUST6401,South,Bangalore,Blue Dart,Electronics,47419.95,3,On-Time
ORD101413,2023-03-08,2023-03-16,CUST6460,East,Kolkata,Ecom Express,Electronics,40219.44,8,Delayed
ORD101414,2023-06-30,2023-07-02,CUST3572,West,Mumbai,Delhivery,Sports,10917.94,2,On-Time
ORD101415,2023-10-02,2023-10-10,CUST4532,South,Bangalore,DTDC,Fashion,45577.36,8,Delayed
ORD101416,2023-10-11,2023-10-18,CUST9216,East,Kolkata,India Post,Electronics,37878.53,7,Delayed
ORD101417,2023-07-23,2023-07-26,CUST5051,West,Mumbai,India Post,Home,1700.1,3,On-Time
ORD101418,2023-01-18,2023-01-26,CUST5423,South,Bangalore,Ecom Express,Beauty,32936.16,8,Delayed
ORD101419,2023-02-13,2023-02-21,CUST7408,North,Lucknow,India Post,Sports,30441.16,8,Delayed
ORD101420,2023-04-10,2023-04-17,CUST5490,West,Pune,Delhivery,Beauty,25861.6,7,Delayed
ORD101421,2023-08-23,2023-08-30,CUST2524,North,Lucknow,Ecom Express,Sports,23834.32,7,Delayed
ORD101422,2023-04-24,2023-04-30,CUST9143,West,Pune,Blue Dart,Sports,25576.38,6,Delayed
ORD101423,2023-07-21,2023-07-27,CUST4802,West,Mumbai,Blue Dart,Sports,48771.93,6,Delayed
ORD101424,2023-08-17,2023-08-19,CUST2370,South,Bangalore,Delhivery,Home,7616.68,2,On-Time
ORD101425,2023-02-18,2023-02-24,CUST7605,East,Kolkata,Ecom Express,Beauty,29873.77,6,Delayed
ORD101426,2023-11-12,2023-11-22,CUST6535,West,Mumbai,India Post,Beauty,12975.18,10,Delayed
ORD101427,2023-03-19,2023-03-20,CUST9007,North,Lucknow,Ecom Express,Home,34674.67,1,On-Time
ORD101428,2023-10-07,2023-10-10,CUST2334,South,Bangalore,DTDC,Beauty,25964.34,3,On-Time
ORD101429,2023-02-23,2023-02-26,CUST3722,South,Bangalore,DTDC,Electronics,8523.61,3,On-Time
ORD101430,2023-04-12,2023-04-15,CUST9594,South,Bangalore,India Post,Beauty,25011.63,3,On-Time
ORD101431,2023-09-07,2023-09-11,CUST5441,North,Lucknow,DTDC,Home,6320.37,4,On-Time
ORD101432,2023-09-25,2023-10-02,CUST4349,South,Chennai,Blue Dart,Fashion,7505.12,7,Delayed
ORD101433,2023-11-11,2023-11-17,CUST6409,West,Pune,Blue Dart,Home,23869.45,6,Delayed
ORD101434,2023-03-11,2023-03-18,CUST1091,North,Lucknow,India Post,Beauty,9371.68,7,Delayed
ORD101435,2023-06-09,2023-06-15,CUST8679,East,Kolkata,Delhivery,Sports,23200.38,6,Delayed
ORD101436,2023-11-01,2023-11-07,CUST4156,North,Lucknow,Delhivery,Fashion,17575.39,6,Delayed
ORD101437,2023-05-21,2023-05-25,CUST5173,South,Chennai,Blue Dart,Home,18680.1,4,On-Time
ORD101438,2023-10-15,2023-10-23,CUST3921,East,Kolkata,India Post,Fashion,5597.33,8,Delayed
ORD101439,2023-05-15,2023-05-22,CUST5542,East,Kolkata,Delhivery,Sports,32419.09,7,Delayed
ORD101440,2023-11-12,2023-11-16,CUST2496,East,Bhubaneswar,DTDC,Electronics,39276.56,4,On-Time
ORD101441,2023-11-11,2023-11-15,CUST1855,North,Delhi,Blue Dart,Electronics,16505.22,4,On-Time
ORD101442,2023-03-12,2023-03-15,CUST2921,East,Bhubaneswar,Blue Dart,Beauty,16690.92,3,On-Time
ORD101443,2023-05-04,2023-05-05,CUST6193,East,Bhubaneswar,Delhivery,Beauty,18072.09,1,On-Time
ORD101444,2023-09-29,2023-10-02,CUST8235,North,Delhi,Ecom Express,Home,35711.71,3,On-Time
ORD101445,2023-09-08,2023-09-10,CUST3916,East,Bhubaneswar,Delhivery,Sports,45038.23,2,On-Time
ORD101446,2023-01-13,2023-01-19,CUST4129,West,Pune,Delhivery,Home,36560.33,6,Delayed
ORD101447,2023-07-15,2023-07-23,CUST6085,South,Bangalore,India Post,Home,26537.13,8,Delayed
ORD101448,2023-06-18,2023-06-21,CUST1549,North,Lucknow,Ecom Express,Sports,46117.42,3,On-Time
ORD101449,2023-11-28,2023-12-05,CUST1498,South,Chennai,DTDC,Home,14071.6,7,Delayed
ORD101450,2023-08-30,2023-09-02,CUST9938,West,Pune,Blue Dart,Beauty,37621.83,3,On-Time
ORD101451,2023-02-23,2023-03-03,CUST3156,North,Delhi,Delhivery,Fashion,35429.16,8,Delayed
ORD101452,2023-02-12,2023-02-15,CUST5546,South,Bangalore,India Post,Electronics,16054.71,3,On-Time
ORD101453,2023-04-10,2023-04-20,CUST7000,East,Kolkata,DTDC,Home,44937.96,10,Delayed
ORD101454,2023-09-22,2023-09-25,CUST9216,North,Lucknow,DTDC,Electronics,3715.27,3,On-Time
ORD101455,2023-03-17,2023-03-23,CUST9281,East,Kolkata,India Post,Electronics,14138.51,6,Delayed
ORD101456,2023-07-29,2023-08-06,CUST2410,North,Delhi,DTDC,Sports,17858.9,8,Delayed
ORD101457,2023-10-17,2023-10-25,CUST6201,West,Mumbai,India Post,Electronics,9533.8,8,Delayed
ORD101458,2023-10-30,2023-11-07,CUST2331,East,Kolkata,Delhivery,Electronics,11267.53,8,Delayed
ORD101459,2023-05-07,2023-05-14,CUST5703,South,Bangalore,Delhivery,Fashion,15869.11,7,Delayed
ORD101460,2023-04-02,2023-04-08,CUST5832,South,Chennai,DTDC,Fashion,14003.57,6,Delayed
ORD101461,2023-05-13,2023-05-19,CUST9569,East,Bhubaneswar,India Post,Home,29145.46,6,Delayed
ORD101462,2023-08-19,2023-08-22,CUST4451,West,Mumbai,India Post,Sports,19591.19,3,On-Time
ORD101463,2023-12-26,2023-12-28,CUST5406,South,Chennai,DTDC,Sports,27804.75,2,On-Time
ORD101464,2023-02-16,2023-02-19,CUST9471,East,Kolkata,DTDC,Beauty,13411.87,3,On-Time
ORD101465,2023-12-04,2023-12-12,CUST1554,East,Bhubaneswar,India Post,Sports,16488.05,8,Delayed
ORD101466,2023-06-15,2023-06-19,CUST6516,East,Bhubaneswar,Ecom Express,Electronics,8358.15,4,On-Time
ORD101467,2023-11-28,2023-12-01,CUST1356,West,Mumbai,Ecom Express,Home,8555.91,3,On-Time
ORD101468,2023-08-13,2023-08-15,CUST4990,West,Pune,Blue Dart,Beauty,36682.27,2,On-Time
ORD101469,2023-05-10,2023-05-13,CUST4838,East,Bhubaneswar,Blue Dart,Beauty,15358.58,3,On-Time
ORD101470,2023-09-17,2023-09-24,CUST9391,North,Lucknow,Delhivery,Sports,20337.13,7,Delayed
ORD101471,2023-03-27,2023-04-02,CUST6458,West,Mumbai,Ecom Express,Sports,37716.58,6,Delayed
ORD101472,2023-01-28,2023-02-03,CUST3708,West,Pune,Delhivery,Fashion,40173.74,6,Delayed
ORD101473,2023-08-24,2023-08-31,CUST4869,North,Delhi,DTDC,Fashion,15413.48,7,Delayed
ORD101474,2023-04-15,2023-04-21,CUST8820,South,Bangalore,India Post,Sports,42360.59,6,Delayed
ORD101475,2023-03-23,2023-03-26,CUST7165,South,Chennai,Blue Dart,Beauty,35089.6,3,On-Time
ORD101476,2023-08-26,2023-09-01,CUST6359,East,Kolkata,DTDC,Home,38270.69,6,Delayed
ORD101477,2023-05-25,2023-05-28,CUST1440,West,Pune,Blue Dart,Sports,4047.01,3,On-Time
ORD101478,2023-04-24,2023-04-26,CUST1026,West,Mumbai,Delhivery,Home,18432.88,2,On-Time
ORD101479,2023-11-09,2023-11-15,CUST4460,East,Bhubaneswar,Ecom Express,Fashion,7334.96,6,Delayed
ORD101480,2023-06-04,2023-06-11,CUST7337,South,Chennai,DTDC,Fashion,21572.71,7,Delayed
ORD101481,2023-12-12,2023-12-18,CUST9476,West,Mumbai,DTDC,Beauty,9386.14,6,Delayed
ORD101482,2023-02-24,2023-03-05,CUST1200,South,Bangalore,DTDC,Electronics,32965.5,9,Delayed
ORD101483,2023-03-24,2023-03-26,CUST7581,South,Chennai,Delhivery,Electronics,24563.9,2,On-Time
ORD101484,2023-08-05,2023-08-08,CUST8377,West,Pune,Blue Dart,Electronics,30379.98,3,On-Time
ORD101485,2023-09-15,2023-09-22,CUST3930,South,Chennai,Delhivery,Sports,48602.63,7,Delayed
ORD101486,2023-08-06,2023-08-12,CUST5224,East,Bhubaneswar,Ecom Express,Electronics,7944.17,6,Delayed
ORD101487,2023-04-12,2023-04-18,CUST9021,East,Bhubaneswar,Blue Dart,Beauty,14444.84,6,Delayed
ORD101488,2023-08-24,2023-08-26,CUST1385,South,Chennai,DTDC,Home,33912.32,2,On-Time
ORD101489,2023-10-05,2023-10-13,CUST1583,South,Chennai,DTDC,Electronics,22615.12,8,Delayed
ORD101490,2023-11-02,2023-11-08,CUST2549,North,Delhi,Blue Dart,Beauty,12807.02,6,Delayed
ORD101491,2023-03-06,2023-03-15,CUST4999,East,Bhubaneswar,Blue Dart,Home,17596.62,9,Delayed
ORD101492,2023-09-26,2023-10-03,CUST2656,East,Kolkata,India Post,Home,2395.23,7,Delayed
ORD101493,2023-07-15,2023-07-22,CUST5208,East,Kolkata,DTDC,Home,21415.23,7,Delayed
ORD101494,2023-12-01,2023-12-04,CUST5275,East,Kolkata,Ecom Express,Beauty,48275.42,3,On-Time
ORD101495,2023-06-05,2023-06-09,CUST8158,East,Kolkata,Delhivery,Electronics,19024.7,4,On-Time
ORD101496,2023-05-21,2023-05-26,CUST5668,East,Kolkata,DTDC,Electronics,30428.82,5,On-Time
ORD101497,2023-05-20,2023-05-29,CUST8576,North,Delhi,India Post,Beauty,33032.03,9,Delayed
ORD101498,2023-11-03,2023-11-12,CUST2044,West,Pune,India Post,Fashion,1394.61,9,Delayed
ORD101499,2023-11-10,2023-11-17,CUST1205,South,Chennai,Blue Dart,Sports,16773.22,7,Delayed
ORD101500,2023-06-25,2023-06-28,CUST4451,South,Chennai,Ecom Express,Fashion,23366.4,3,On-Time
ORD101501,2023-09-30,2023-10-06,CUST2287,East,Bhubaneswar,DTDC,Electronics,33204.58,6,Delayed
ORD101502,2023-11-20,2023-11-26,CUST6166,South,Chennai,India Post,Sports,18774.98,6,Delayed
ORD101503,2023-08-20,2023-08-27,CUST8070,East,Kolkata,India Post,Sports,8753.35,7,Delayed
ORD101504,2023-08-01,2023-08-03,CUST4845,West,Mumbai,Delhivery,Home,28043.75,2,On-Time
ORD101505,2023-07-12,2023-07-18,CUST2812,West,Mumbai,DTDC,Electronics,5300.5,6,Delayed
ORD101506,2023-10-20,2023-10-27,CUST4567,South,Bangalore,Delhivery,Beauty,27728.48,7,Delayed
ORD101507,2023-08-03,2023-08-07,CUST6206,West,Pune,DTDC,Home,31698.65,4,On-Time
ORD101508,2023-09-15,2023-09-22,CUST8363,East,Bhubaneswar,DTDC,Beauty,24994.24,7,Delayed
ORD101509,2023-03-22,2023-03-30,CUST8602,West,Mumbai,DTDC,Electronics,26866.95,8,Delayed
ORD101510,2023-12-02,2023-12-08,CUST1475,North,Delhi,DTDC,Beauty,48725.25,6,Delayed
